antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})","frozenset({'surface_stoniness_class=4', 'descending_soil_presence=0', 'usda_hydrologic_group=C'})",0.14998913539952904,0.05379529318900414,0.05379529318900414,0.35866126600242443,6.667149572775922,1.0,0.045726583675021235,1.4753587404789008,1.0,0.35866126600242443,0.3221987489799258,0.6793306330012122
"frozenset({'surface_stoniness_class=4', 'descending_soil_presence=0', 'usda_hydrologic_group=C'})","frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})",0.05379529318900414,0.14998913539952904,0.05379529318900414,1.0,6.667149572775922,1.0,0.045726583675021235,inf,0.8983371763867799,0.35866126600242443,1.0,0.6793306330012122
"frozenset({'surface_stoniness_class=4', 'usda_hydrologic_group=C'})","frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})",0.05399041254440074,0.14998913539952904,0.05399041254440074,1.0,6.667149572775922,1.0,0.04589243724700219,inf,0.8985224630615766,0.3599621559293972,1.0,0.6799810779646986
"frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})","frozenset({'ascending_soil_presence=0', 'surface_stoniness_class=4', 'usda_hydrologic_group=C'})",0.14998913539952904,0.053910590989920314,0.053910590989920314,0.35942997368654467,6.667149572775922,1.0,0.045824588058464524,1.4769492329432257,1.0,0.35942997368654467,0.3229286574683232,0.6797149868432724
"frozenset({'ascending_soil_presence=0', 'surface_stoniness_class=4', 'usda_hydrologic_group=C'})","frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})",0.053910590989920314,0.14998913539952904,0.053910590989920314,1.0,6.667149572775922,1.0,0.045824588058464524,inf,0.8984466547298755,0.35942997368654467,1.0,0.6797149868432724
"frozenset({'ascending_soil_presence=0', 'surface_stoniness_class=4'})","frozenset({'landslide_surface_class=2', 'usda_hydrologic_group=C'})",0.07239814991374838,0.12555043613610462,0.053910590989920314,0.7446404508146515,5.931006484178312,1.0,0.04482097169280212,3.4243856031762907,0.8962838450847304,0.3742803485114375,0.7079768122280243,0.5870171736978033
"frozenset({'landslide_surface_class=2', 'usda_hydrologic_group=C'})","frozenset({'ascending_soil_presence=0', 'surface_stoniness_class=4'})",0.12555043613610462,0.07239814991374838,0.053910590989920314,0.4293938965809551,5.931006484178312,1.0,0.04482097169280212,1.6256430566166487,0.9507632998630193,0.3742803485114375,0.3848588126834935,0.5870171736978033
"frozenset({'landslide_surface_class=2', 'usda_hydrologic_group=C'})","frozenset({'surface_stoniness_class=4', 'descending_soil_presence=0'})",0.12555043613610462,0.07226511398961433,0.05379529318900414,0.4284755580672507,5.929217217159993,1.0,0.044722376610182746,1.6232637100751524,0.9507051143816928,0.3735258798534348,0.3839571513899594,0.5864456828136941
"frozenset({'surface_stoniness_class=4', 'descending_soil_presence=0'})","frozenset({'landslide_surface_class=2', 'usda_hydrologic_group=C'})",0.07226511398961433,0.12555043613610462,0.05379529318900414,0.7444158075601375,5.929217217159992,1.0,0.044722376610182746,3.421375772563275,0.8961004756534935,0.3735258798534348,0.7077199154740007,0.5864456828136941
"frozenset({'landslide_surface_class=2', 'hydraulic_hazard_level=0', 'pai_landslide_hazard_level=Moderata P1'})","frozenset({'usda_hydrologic_group=B', 'rooting_depth_class=4'})",0.11122690163767222,0.10932005339175088,0.061427120703493966,0.5522685591260665,5.051850433579644,1.0,0.049267789877864614,1.98931740167659,0.9024268756888753,0.3860431414079482,0.4973150090793941,0.5570851151950307
"frozenset({'usda_hydrologic_group=B', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'hydraulic_hazard_level=0', 'pai_landslide_hazard_level=Moderata P1'})",0.10932005339175088,0.11122690163767222,0.061427120703493966,0.5619016712639948,5.051850433579644,1.0,0.049267789877864614,2.0287068908174173,0.9004948785539533,0.3860431414079482,0.5070751696431244,0.5570851151950307
"frozenset({'hydraulic_hazard_level=0', 'usda_hydrologic_group=B', 'rooting_depth_class=4'})","frozenset({'landslide_surface_class=2', 'pai_landslide_hazard_level=Moderata P1'})",0.1047391830707352,0.11618470707706771,0.061427120703493966,0.586476988864897,5.04779848931301,1.0,0.04925802939892923,2.137282011216007,0.8957097416949718,0.3851308143576056,0.5321160264521901,0.5575896394706163
"frozenset({'landslide_surface_class=2', 'pai_landslide_hazard_level=Moderata P1'})","frozenset({'hydraulic_hazard_level=0', 'usda_hydrologic_group=B', 'rooting_depth_class=4'})",0.11618470707706771,0.1047391830707352,0.061427120703493966,0.5287022900763358,5.047798489313009,1.0,0.04925802939892923,1.8995653873944556,0.9073093003735403,0.3851308143576056,0.47356379167781476,0.5575896394706163
"frozenset({'ascending_soil_presence=0', 'surface_stoniness_class=4'})","frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})",0.07239814991374838,0.14998913539952904,0.05443386562484756,0.7518681857160358,5.012817653180475,1.0,0.04357492971475895,3.425642403225694,0.8629902959719736,0.3241009663621482,0.7080839497262271,0.5573934548306401
"frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})","frozenset({'ascending_soil_presence=0', 'surface_stoniness_class=4'})",0.14998913539952904,0.07239814991374838,0.05443386562484756,0.3629187239452444,5.012817653180475,1.0,0.04357492971475895,1.4560180701442031,0.9417660743975872,0.3241009663621482,0.31319533699127744,0.5573934548306401
"frozenset({'surface_stoniness_class=4', 'descending_soil_presence=0'})","frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})",0.07226511398961433,0.14998913539952904,0.05430969876232245,0.75153411880216,5.010590379098351,1.0,0.04347071679547179,3.4210365644675904,0.8627709617059316,0.32337874947190537,0.7076909348510199,0.5568125018514836
"frozenset({'landslide_surface_class=2', 'rooting_depth_class=4'})","frozenset({'surface_stoniness_class=4', 'descending_soil_presence=0'})",0.14998913539952904,0.07226511398961433,0.05430969876232245,0.36209088490080715,5.010590379098351,1.0,0.04347071679547179,1.4543370898002073,0.9416617518030719,0.32337874947190537,0.31240150099082115,0.5568125018514836
