"Stazione";"S. Donato in Collina"
"Codice";"TOS03001137"
"Comune";"Bagno a Ripoli"
"Provincia";"FI"
"GB [m]";"E";1691800;"N";4843614
"WGS84 [°]";"Lat";43.721;"Lon";11.381
"Quota [m]";382,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore contrassegnato con N corrisponde al dato non validato
;;;Il valore contrassegnato con R corrisponde al dato ricostruito
;;;Il valore contrassegnato con I corrisponde al dato incerto
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Max [Â°C]";"Min [Â°C]"
23/04/2023;22.9;8.0
24/04/2023;17.6;11.1
25/04/2023;18.0;8.5
26/04/2023;20.2;5.4
27/04/2023;21.2;6.6
28/04/2023;21.2;7.5
29/04/2023;18.4;11.2
30/04/2023;23.7;11.9
01/05/2023;18.9;11.3
02/05/2023;16.0;10.7
03/05/2023;18.5;12.7
04/05/2023;23.9;10.8
05/05/2023;24.0;10.1
06/05/2023;25.3;10.1
07/05/2023;25.1;10.0
08/05/2023;24.3;11.6
09/05/2023;25.2;12.6
10/05/2023;15.4;10.1
11/05/2023;18.4;10.0
12/05/2023;18.3;9.5
13/05/2023;19.4;9.0
14/05/2023;16.4;10.7
15/05/2023;19.5;9.4
16/05/2023;15.0;11.4
17/05/2023;18.8;10.8
18/05/2023;19.3;12.2
19/05/2023;15.4;10.4
20/05/2023;19.0;12.3
21/05/2023;25.9;15.0
22/05/2023;25.2;14.4
23/05/2023;27.5;12.1
24/05/2023;25.7;13.0
25/05/2023;24.8;12.9
26/05/2023;27.2;14.9
27/05/2023;26.0;15.5
28/05/2023;29.9;14.7
29/05/2023;27.8;15.2
30/05/2023;27.7;16.0
31/05/2023;25.7;16.4
01/06/2023;27.7;14.5
02/06/2023;24.6;12.5
03/06/2023;26.7;13.9
04/06/2023;24.9;13.4
05/06/2023;20.2;14.7
06/06/2023;24.7;14.8
07/06/2023;26.9;15.2
08/06/2023;27.7;13.8
09/06/2023;26.8;13.4
10/06/2023;24.0;17.7
11/06/2023;27.3;16.5
12/06/2023;33.5;16.9
13/06/2023;23.9;16.0
14/06/2023;25.8;15.4
15/06/2023;26.4;16.8
16/06/2023;26.8;15.7
17/06/2023;28.1;14.5
18/06/2023;29.2;15.1
19/06/2023;30.2;16.2
20/06/2023;30.3;15.2
21/06/2023;31.3;17.8
22/06/2023;34.2;19.1
23/06/2023;28.2;19.3
24/06/2023;27.8;18.1
25/06/2023;29.0;18.1
26/06/2023;32.0;18.3
27/06/2023;32.6;17.7
28/06/2023;28.9;18.0
29/06/2023;29.9;18.3
30/06/2023;24.4;17.2
01/07/2023;25.9;15.5
02/07/2023;29.9;18.3
03/07/2023;31.3;16.4
04/07/2023;30.3;18.9
05/07/2023;29.4;18.3
06/07/2023;31.8;16.7
07/07/2023;32.1;18.9
08/07/2023;35.0;17.6
09/07/2023;36.0;20.6
10/07/2023;36.1;20.9
11/07/2023;35.6;20.9
12/07/2023;34.0;22.1
13/07/2023;30.9;21.9
14/07/2023;32.6;20.2
15/07/2023;33.9;20.4
16/07/2023;35.4;20.2
17/07/2023;34.9;20.0
18/07/2023;34.9;21.1
19/07/2023;34.6;19.5
20/07/2023;33.1;22.6
21/07/2023;32.2;22.2
22/07/2023;32.3;21.2
23/07/2023;32.5;19.9
24/07/2023;33.8;19.0
25/07/2023;28.4;19.1
26/07/2023;27.7;17.9
27/07/2023;28.7;14.7
28/07/2023;27.5;16.2
29/07/2023;29.5;18.5
30/07/2023;29.5;19.0
31/07/2023;31.6;18.5
01/08/2023;29.6;19.2
02/08/2023;28.9;19.7
03/08/2023;30.1;20.8
04/08/2023;23.0;13.6
05/08/2023;21.8;12.7
06/08/2023;26.6;13.4
